id,brand,line_id,color_no,color_name,image_url,pattern_id,pattern_url,pc_season,review_count,L,a,b,hue,saturation,brightness,pigmentation,girly,makeup_intensity,konare,sweetness,korean,notes,status,spatial_spread,bg_adjacency,aspect,is_container,line_category,x20_00_pigmentation,x20_01_vivid,x20_02_transparency,x20_03_glossiness,x20_04_matte_finish,x20_05_velvet_finish,x20_06_moisture,x20_07_durability,x20_08_blur_effect,x20_09_juicy_feel,x20_10_cool_tone,x20_11_warm_tone,x20_12_light_color,x20_13_deep_color,x20_14_everyday_use,x20_15_girly,x20_16_konare,x20_17_sweetness,x20_18_korean,x20_19_mature
rmd_zero_velvet_26,rom&nd,zero_velvet,26,ペッパーチェリー(PEPPER CHERRY),https://cloudflare.lipscosme.com/image/ee85ac9f07bd5a3ffcc30245-1701658384.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,388665,https://lipscosme.com/product_patterns/388665,,,40.11,41.41,23.91,,,,,,,,,,"sat=0.64, hue=2°, size=0.28, edge=0.02, spread=0.218, adj=0.02, aspect=1.03, container=False",auto_low,0.2183,0.0154,1.029,False,velvet,0.7970,0.9563,0.0000,0.0000,0.0000,1.0000,0.1000,0.8000,0.0000,0.0000,0.0000,0.9237,0.0027,0.2473,0.0217,0.0036,0.0005,0.5006,0.0000,0.1975
rmd_zero_velvet_27,rom&nd,zero_velvet,27,オークウッド(OAK WOOD),https://cloudflare.lipscosme.com/image/55a2201b6f0c3d9ce95375d1-1701658345.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,388666,https://lipscosme.com/product_patterns/388666,,,40.97,25.83,21.71,,,,,,,,,,"sat=0.57, hue=12°, size=0.42, edge=0.02, spread=0.230, adj=0.01, aspect=0.95, container=False",auto_high,0.2299,0.0105,0.952,False,velvet,0.5624,0.6748,0.0000,0.0000,0.0000,1.0000,0.1000,0.8000,0.0000,0.0000,0.0000,0.6114,0.0242,0.2258,0.2149,0.0208,0.0349,0.3324,0.0000,0.1910
rmd_zero_velvet_28,rom&nd,zero_velvet,28,スパイシーナッツ(SPICY NUT),https://cloudflare.lipscosme.com/image/42e66b6d46b1c51259d69546-1701658221.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,388667,https://lipscosme.com/product_patterns/388667,,,31.61,28.41,20.00,,,,,,,,,,"sat=0.63, hue=8°, size=0.31, edge=0.02, spread=0.235, adj=0.01, aspect=0.99, container=False",auto_high,0.2350,0.0136,0.986,False,velvet,0.5791,0.6949,0.0000,0.0000,0.0000,1.0000,0.1000,0.8000,0.0000,0.0000,0.0000,0.6524,0.0000,0.4597,0.0000,0.0000,0.0000,0.3495,0.0000,0.3900
rmd_zero_velvet_29,rom&nd,zero_velvet,29,モーブノワール(MAUVE NOIR),https://cloudflare.lipscosme.com/image/2c303d321af527011e0f6aaf-1701658293.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,388668,https://lipscosme.com/product_patterns/388668,"ブルベ冬,イエベ・ブルベ問わず",,37.10,23.52,9.52,,,,,,,,,,"sat=0.43, hue=359°, size=0.32, edge=0.03, spread=0.239, adj=0.02, aspect=0.96, container=False",auto_high,0.2388,0.0182,0.960,False,velvet,0.4229,0.5075,0.0000,0.0000,0.0000,1.0000,0.1000,0.8000,0.0000,0.0000,0.0703,0.5037,0.0000,0.3225,0.0000,0.0000,0.0000,0.2757,0.0000,0.2894
rmd_zero_velvet_30,rom&nd,zero_velvet,30,ディープポート(DEEP PORT),https://cloudflare.lipscosme.com/image/956b5c482291a83f9f2aa9d2-1701658167.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,388669,https://lipscosme.com/product_patterns/388669,"ブルベ冬,イエベ・ブルベ問わず",,30.77,24.36,14.92,,,,,,,,,,"sat=0.55, hue=5°, size=0.43, edge=0.02, spread=0.236, adj=0.01, aspect=1.02, container=False",auto_high,0.2355,0.0143,1.016,False,velvet,0.4761,0.5713,0.0000,0.0000,0.0000,1.0000,0.1000,0.8000,0.0000,0.0000,0.0000,0.5478,0.0000,0.4808,0.0000,0.0000,0.0000,0.2953,0.0000,0.4224
rmd_blur_fudge_01,rom&nd,blur_fudge,1,ポメロコ(POMELOCO),https://cloudflare.lipscosme.com/image/6eee0e7971936ec44149b4b3-1687245242.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,245525,https://lipscosme.com/product_patterns/245525,"イエベ春,イエベ秋",,54.08,41.63,28.22,,,,,,,,,,"sat=0.59, hue=7°, size=0.36, edge=0.03, spread=0.178, adj=0.00, aspect=3.08, container=False",auto_high,0.1779,0.0020,3.085,False,matte,0.8382,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.9000,1.0000,0.0000,0.0000,0.9503,0.3520,0.0000,0.0000,0.4683,0.0000,0.6895,0.0000,0.0000
rmd_blur_fudge_02,rom&nd,blur_fudge,2,ロージーエンタル(ROSIENTAL),https://cloudflare.lipscosme.com/image/c56688345bfba048b075a1a0-1687245259.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,245526,https://lipscosme.com/product_patterns/245526,"イエベ・ブルベ問わず,イエベ春",,46.27,42.16,21.11,,,,,,,,,,"sat=0.58, hue=360°, size=0.32, edge=0.07, spread=0.170, adj=0.01, aspect=2.70, container=False",auto_low,0.1698,0.0055,2.698,False,matte,0.7858,0.9430,0.0000,0.0000,1.0000,0.0000,0.0000,0.9000,1.0000,0.0000,0.0560,0.9237,0.1568,0.0932,0.0952,0.2027,0.0027,0.5808,0.0000,0.0751
rmd_blur_fudge_03,rom&nd,blur_fudge,3,ムスキー(MUSKY),https://cloudflare.lipscosme.com/image/1146e2669f8f25c9f3298df7-1687245280.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,245527,https://lipscosme.com/product_patterns/245527,"イエベ春,イエベ秋",,36.22,36.19,21.72,,,,,,,,,,"sat=0.64, hue=3°, size=0.21, edge=0.02, spread=0.154, adj=0.00, aspect=2.83, container=False",auto_low,0.1539,0.0038,2.831,False,matte,0.7035,0.8442,0.0000,0.0000,1.0000,0.0000,0.0000,0.9000,1.0000,0.0000,0.0000,0.8116,0.0000,0.3445,0.0000,0.0000,0.0000,0.4379,0.0000,0.2830
rmd_blur_fudge_04,rom&nd,blur_fudge,4,ラッドウッド(RADWOOD),https://cloudflare.lipscosme.com/image/2be36ddc1b81a9dd69e74b9c-1687245303.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,245528,https://lipscosme.com/product_patterns/245528,"イエベ秋,ブルベ夏",,28.86,24.19,13.66,,,,,,,,,,"sat=0.55, hue=4°, size=0.44, edge=0.04, spread=0.177, adj=0.04, aspect=2.44, container=False",auto_high,0.1769,0.0371,2.440,False,matte,0.4630,0.5556,0.0000,0.0000,1.0000,0.0000,0.0000,0.9000,1.0000,0.0000,0.0053,0.5380,0.0000,0.5285,0.0000,0.0000,0.0000,0.2911,0.0000,0.4670
rmd_blur_fudge_05,rom&nd,blur_fudge,5,ビビキャンディー(BIBI CANDY),https://cloudflare.lipscosme.com/image/4cf429983438c10ec6a00785-1687245326.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,245529,https://lipscosme.com/product_patterns/245529,ブルベ夏,,47.56,57.13,11.08,,,,,,,,,,"sat=0.70, hue=344°, size=0.41, edge=0.03, spread=0.179, adj=0.01, aspect=2.81, container=False",auto_high,0.1792,0.0052,2.807,False,matte,0.9699,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.9000,1.0000,0.0000,0.3794,1.0000,0.1890,0.0610,0.0000,0.2646,0.0000,0.7687,0.0000,0.0488
rmd_blur_fudge_06,rom&nd,blur_fudge,6,モーヴィッシュ(MAUVISH),https://cloudflare.lipscosme.com/image/2e1da6d2f18fea2d3ec4aa8f-1687245354.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,245530,https://lipscosme.com/product_patterns/245530,"ブルベ夏,ブルベ冬",,48.84,36.44,9.87,,,,,,,,,,"sat=0.49, hue=352°, size=0.39, edge=0.06, spread=0.160, adj=0.00, aspect=2.79, container=False",auto_low,0.1602,0.0036,2.786,False,matte,0.6292,0.7551,0.0000,0.0000,1.0000,0.0000,0.0000,0.9000,1.0000,0.0000,0.1934,0.7551,0.2210,0.0290,0.5291,0.2336,0.0648,0.5101,0.0000,0.0246
rmd_blur_fudge_07,rom&nd,blur_fudge,7,クールローズアップ(COOL ROSE UP),https://cloudflare.lipscosme.com/image/cfe0ccebbc57d779cffdf803-1687245434.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,245531,https://lipscosme.com/product_patterns/245531,"ブルベ冬,ブルベ夏",,44.31,41.65,13.13,,,,,,,,,,"sat=0.58, hue=352°, size=0.36, edge=0.03, spread=0.177, adj=0.00, aspect=2.83, container=False",auto_high,0.1766,0.0043,2.833,False,matte,0.7278,0.8734,0.0000,0.0000,1.0000,0.0000,0.0000,0.9000,1.0000,0.0000,0.1891,0.8726,0.1078,0.1422,0.1642,0.1316,0.0104,0.5329,0.0000,0.1174
rmd_blur_fudge_08,rom&nd,blur_fudge,8,カラントジャム(CURRANT JAM),https://cloudflare.lipscosme.com/image/8197d757dc6094f69f770e42-1687245459.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,245532,https://lipscosme.com/product_patterns/245532,ブルベ冬,,36.70,44.04,14.78,,,,,,,,,,"sat=0.68, hue=351°, size=0.40, edge=0.03, spread=0.157, adj=0.02, aspect=3.14, container=False",auto_high,0.1571,0.0167,3.137,False,matte,0.7742,0.9291,0.0000,0.0000,1.0000,0.0000,0.0000,0.9000,1.0000,0.0000,0.1844,0.9273,0.0000,0.3325,0.0000,0.0000,0.0000,0.5104,0.0000,0.2705
rmd_blur_fudge_09,rom&nd,blur_fudge,9,コーラルジュビリー(CORAL JUBILEE),https://cloudflare.lipscosme.com/image/4cfb90273f047d0e53802c64-1687228282.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,373029,https://lipscosme.com/product_patterns/373029,,,54.89,64.50,32.58,,,,,,,,,,"sat=0.71, hue=356°, size=0.45, edge=0.02, spread=0.236, adj=0.00, aspect=1.37, container=False",auto_high,0.2357,0.0002,1.375,False,matte,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.9000,1.0000,0.0000,0.0807,1.0000,0.3723,0.0000,0.0000,0.5212,0.0000,1.0000,0.0000,0.0000
rmd_blur_fudge_10,rom&nd,blur_fudge,10,ファッジレッド(FUDGE RED),https://cloudflare.lipscosme.com/image/cf777d05881ac073cc080ac8-1687228311.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,373030,https://lipscosme.com/product_patterns/373030,"ブルベ夏,ブルベ冬",,49.47,63.91,30.14,,,,,,,,,,"sat=0.76, hue=353°, size=0.43, edge=0.03, spread=0.227, adj=0.00, aspect=1.42, container=False",auto_high,0.2269,0.0012,1.421,False,matte,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.9000,1.0000,0.0000,0.1171,1.0000,0.2367,0.0133,0.0000,0.3314,0.0000,0.9368,0.0000,0.0106
rmd_blur_fudge_11,rom&nd,blur_fudge,11,フューシャバイブ(FUCHSIA VIBE),https://cloudflare.lipscosme.com/image/7187580d911580729ebdec08-1687228336.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,373031,https://lipscosme.com/product_patterns/373031,"ブルベ夏,ブルベ冬,イエベ・ブルベ問わず",,40.86,59.63,23.26,,,,,,,,,,"sat=0.83, hue=348°, size=0.41, edge=0.03, spread=0.239, adj=0.01, aspect=1.56, container=False",auto_high,0.2394,0.0052,1.560,False,matte,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.9000,1.0000,0.0000,0.1934,1.0000,0.0215,0.2285,0.0000,0.0301,0.0000,0.7124,0.0000,0.1828
rmd_blur_fudge_12,rom&nd,blur_fudge,12,ウォーミングアップ(WARMING UP),https://cloudflare.lipscosme.com/image/35c8b0717e548fa79f642a9e-1691552917.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,377271,https://lipscosme.com/product_patterns/377271,"イエベ・ブルベ問わず,ブルベ夏,ブルベ冬",,63.72,29.91,25.72,,,,,,,,,,"sat=0.49, hue=13°, size=0.44, edge=0.02, spread=0.186, adj=0.00, aspect=1.15, container=False",auto_high,0.1855,0.0033,1.147,False,matte,0.6575,0.7890,0.0000,0.0000,1.0000,0.0000,0.0000,0.9000,1.0000,0.0000,0.0000,0.7110,0.5930,0.0000,0.1520,0.5902,0.0160,0.6004,0.0000,0.0000
rmd_blur_fudge_13,rom&nd,blur_fudge,13,クーリングアップ(COOLING UP),https://cloudflare.lipscosme.com/image/16f5f4260229f2c7dea6a059-1691552929.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,377272,https://lipscosme.com/product_patterns/377272,"ブルベ夏,ブルベ冬",,62.48,39.19,9.98,,,,,,,,,,"sat=0.44, hue=352°, size=0.47, edge=0.02, spread=0.184, adj=0.00, aspect=1.16, container=False",auto_high,0.1843,0.0047,1.164,False,matte,0.6740,0.8088,0.0000,0.0000,1.0000,0.0000,0.0000,0.9000,1.0000,0.0000,0.2190,0.8088,0.5620,0.0000,0.1828,0.6363,0.0175,0.6999,0.0000,0.0000
rmd_blur_fudge_14,rom&nd,blur_fudge,14,アンローズ(UNROSE),https://cloudflare.lipscosme.com/image/302bd0209ea201847d98469d-1691552942.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,377273,https://lipscosme.com/product_patterns/377273,"ブルベ冬,ブルベ夏",,54.26,46.40,21.29,,,,,,,,,,"sat=0.56, hue=358°, size=0.37, edge=0.03, spread=0.185, adj=0.01, aspect=1.14, container=False",auto_high,0.1854,0.0104,1.144,False,matte,0.8509,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.9000,1.0000,0.0000,0.0952,1.0000,0.3565,0.0000,0.0000,0.4991,0.0000,0.7444,0.0000,0.0000
rmd_blur_fudge_15,rom&nd,blur_fudge,15,ベリフィズ(BERRY FIZZ),https://cloudflare.lipscosme.com/image/eaffd452737528ef63fdcbfb-1691552957.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,377274,https://lipscosme.com/product_patterns/377274,"ブルベ夏,ブルベ冬",,58.98,50.34,9.53,,,,,,,,,,"sat=0.55, hue=347°, size=0.57, edge=0.02, spread=0.183, adj=0.00, aspect=1.10, container=False",auto_high,0.1829,0.0031,1.100,False,matte,0.8539,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.9000,1.0000,0.0000,0.3383,1.0000,0.4745,0.0000,0.0000,0.6643,0.0000,0.8393,0.0000,0.0000
rmd_blur_fudge_16,rom&nd,blur_fudge,16,バーントオレンジ(BURNT ORANGE),https://cloudflare.lipscosme.com/image/3d5234867d123fcb3ea219e7-1691552975.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,377275,https://lipscosme.com/product_patterns/377275,ブルベ夏,,36.63,29.98,25.28,,,,,,,,,,"sat=0.66, hue=11°, size=0.34, edge=0.02, spread=0.189, adj=0.02, aspect=1.03, container=False",auto_high,0.1889,0.0171,1.030,False,matte,0.6536,0.7843,0.0000,0.0000,1.0000,0.0000,0.0000,0.9000,1.0000,0.0000,0.0000,0.7100,0.0000,0.3342,0.0000,0.0000,0.0000,0.3768,0.0000,0.2744
rmd_blur_fudge_17,rom&nd,blur_fudge,17,ピーチダウン（rom&amp;nd×INAPSQUARE）,https://cloudflare.lipscosme.com/image/d540f070f7a4e8e8fae26297-1721705143.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,408562,https://lipscosme.com/product_patterns/408562,,,54.54,32.17,17.99,,,,,,,,,,"sat=0.47, hue=4°, size=0.62, edge=0.03, spread=0.203, adj=0.00, aspect=0.92, container=False",auto_high,0.2026,0.0047,0.923,False,matte,0.6143,0.7372,0.0000,0.0000,1.0000,0.0000,0.0000,0.9000,1.0000,0.0000,0.0101,0.7146,0.3635,0.0000,0.6488,0.3637,0.0853,0.5273,0.0000,0.0000
rmd_blur_fudge_18,rom&nd,blur_fudge,18,バッドベリー（rom&amp;nd×INAPSQUARE）,https://cloudflare.lipscosme.com/image/4aadbb9b239f6a38cc313be4-1721705245.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,408563,https://lipscosme.com/product_patterns/408563,,,38.30,33.01,9.44,,,,,,,,,,"sat=0.53, hue=352°, size=0.41, edge=0.03, spread=0.201, adj=0.01, aspect=1.10, container=False",auto_high,0.2006,0.0076,1.104,False,matte,0.5722,0.6867,0.0000,0.0000,1.0000,0.0000,0.0000,0.9000,1.0000,0.0000,0.1666,0.6866,0.0000,0.2925,0.0477,0.0000,0.0075,0.3794,0.0000,0.2523
rmd_bare_mool_01,rom&nd,bare_mool,1,ベアバニラ,https://cloudflare.lipscosme.com/image/b2b94041acb5c06f311f6641-1733458807.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,416588,https://lipscosme.com/product_patterns/416588,"イエベ春,ブルベ夏",,69.28,42.21,23.96,,,,,,,,,,"sat=0.49, hue=4°, size=0.15, edge=0.02, spread=0.161, adj=0.05, aspect=0.27, container=False",auto_low,0.1611,0.0473,0.270,False,other,0.8089,0.9707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0071,0.9395,0.7320,0.0000,0.0000,0.9628,0.0000,0.8800,0.0000,0.0000
rmd_bare_mool_02,rom&nd,bare_mool,2,タフィーフロート,https://cloudflare.lipscosme.com/image/6f8a4f52c591b0b88ec7323e-1733458968.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,416589,https://lipscosme.com/product_patterns/416589,"ブルベ夏,ブルベ冬",,68.89,48.04,10.26,,,,,,,,,,"sat=0.48, hue=350°, size=0.33, edge=0.03, spread=0.137, adj=0.01, aspect=0.42, container=False",auto_high,0.1374,0.0131,0.424,False,other,0.8187,0.9825,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3027,0.9812,0.7223,0.0000,0.0000,0.9921,0.0000,0.9394,0.0000,0.0000
rmd_bare_mool_04,rom&nd,bare_mool,4,ウォーターグレープ,https://cloudflare.lipscosme.com/image/bd90350bc839002ad9859ac8-1733459094.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,416590,https://lipscosme.com/product_patterns/416590,ブルベ冬,,61.42,53.85,6.59,,,,,,,,,,"sat=0.56, hue=344°, size=0.24, edge=0.02, spread=0.104, adj=0.01, aspect=0.37, container=False",auto_low,0.1041,0.0123,0.366,False,other,0.9042,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4244,1.0000,0.5355,0.0000,0.0000,0.7497,0.0000,0.9243,0.0000,0.0000
rmd_bare_mool_05,rom&nd,bare_mool,5,アップルウーズ,https://cloudflare.lipscosme.com/image/24d00bd34d75fe665e9ad0ab-1733459300.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,416591,https://lipscosme.com/product_patterns/416591,"ブルベ冬,イエベ・ブルベ問わず",,44.63,62.61,27.99,,,,,,,,,,"sat=0.81, hue=351°, size=0.36, edge=0.03, spread=0.108, adj=0.03, aspect=0.34, container=False",auto_high,0.1079,0.0306,0.343,False,other,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1413,1.0000,0.1158,0.1342,0.0000,0.1621,0.0000,0.8247,0.0000,0.1074
rmd_bare_mool_06,rom&nd,bare_mool,6,ベリーバイト,https://cloudflare.lipscosme.com/image/6827e8950d3b62ea4f02127d-1733459403.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,416592,https://lipscosme.com/product_patterns/416592,"ブルベ冬,イエベ・ブルベ問わず",,41.60,64.67,23.61,,,,,,,,,,"sat=0.90, hue=345°, size=0.35, edge=0.02, spread=0.116, adj=0.03, aspect=0.34, container=False",auto_high,0.1160,0.0323,0.336,False,other,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2378,1.0000,0.0400,0.2100,0.0000,0.0560,0.0000,0.7833,0.0000,0.1680
rmd_bare_mool_07,rom&nd,bare_mool,7,チリラッシュ,https://cloudflare.lipscosme.com/image/df83bd77a6a11190c139c275-1733459490.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,416593,https://lipscosme.com/product_patterns/416593,,,37.73,45.95,41.83,,,,,,,,,,"sat=0.87, hue=11°, size=0.52, edge=0.03, spread=0.131, adj=0.02, aspect=0.30, container=False",auto_high,0.1313,0.0161,0.302,False,other,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.3068,0.0000,0.0000,0.0000,0.5835,0.0000,0.2454
rmd_milktea_velvet_01,rom&nd,milktea_velvet,1,レッドティー,https://cloudflare.lipscosme.com/image/47b59bcfbf8134dc55b37426-1619007249.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,227801,https://lipscosme.com/product_patterns/227801,"ブルベ冬,イエベ秋,イエベ・ブルベ問わず",,50.89,43.59,36.40,,,,,,,,,,"sat=0.69, hue=11°, size=0.26, edge=0.00, spread=0.147, adj=0.00, aspect=5.23, container=False",auto_low,0.1467,0.0000,5.228,False,velvet,0.9465,1.0000,0.0000,0.0000,0.0000,1.0000,0.1000,0.8000,0.0000,0.0000,0.0000,1.0000,0.2722,0.0000,0.0000,0.3811,0.0000,0.6962,0.0000,0.0000
rmd_milktea_velvet_02,rom&nd,milktea_velvet,2,チョコレートティー,https://cloudflare.lipscosme.com/image/1a4e31ccd7d85561e6c299f3-1619007397.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,227802,https://lipscosme.com/product_patterns/227802,"イエベ秋,ブルベ冬,イエベ・ブルベ問わず",,47.80,38.48,31.40,,,,,,,,,,"sat=0.66, hue=11°, size=0.25, edge=0.00, spread=0.147, adj=0.00, aspect=5.83, container=False",auto_low,0.1471,0.0000,5.827,False,velvet,0.8278,0.9933,0.0000,0.0000,0.0000,1.0000,0.1000,0.8000,0.0000,0.0000,0.0000,0.9059,0.1950,0.0550,0.0131,0.2473,0.0000,0.5756,0.0000,0.0426
rmd_milktea_velvet_03,rom&nd,milktea_velvet,3,シナモンティー,https://cloudflare.lipscosme.com/image/872f031c8f82c42fd7e00653-1619007438.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,227803,https://lipscosme.com/product_patterns/227803,"ブルベ冬,イエベ秋",,57.64,47.95,35.37,,,,,,,,,,"sat=0.65, hue=8°, size=0.23, edge=0.00, spread=0.151, adj=0.00, aspect=4.69, container=False",auto_low,0.1509,0.0000,4.690,False,velvet,0.9931,1.0000,0.0000,0.0000,0.0000,1.0000,0.1000,0.8000,0.0000,0.0000,0.0000,1.0000,0.4410,0.0000,0.0000,0.6174,0.0000,0.8544,0.0000,0.0000
rmd_milktea_velvet_04,rom&nd,milktea_velvet,4,キャラメルティー,https://cloudflare.lipscosme.com/image/41f935e972d05eeba7860a0a-1619007468.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,227804,https://lipscosme.com/product_patterns/227804,イエベ秋,,,,,,,,,,,,,,"スウォッチ小(size=0.14, edge=0.00, adj=0.00): 容器のみ画像の疑い",excluded,0.1477,0.0012,5.292,False,velvet,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
rmd_milktea_velvet_05,rom&nd,milktea_velvet,5,バニラティー,https://cloudflare.lipscosme.com/image/bc697403dbd41ce1d1d5937e-1659314170.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,347787,https://lipscosme.com/product_patterns/347787,イエベ秋,,23.90,34.01,27.31,,,,,,,,,,"sat=0.84, hue=8°, size=0.63, edge=0.00, spread=0.165, adj=0.03, aspect=0.84, container=False",auto_high,0.1654,0.0256,0.841,False,velvet,0.7270,0.8724,0.0000,0.0000,0.0000,1.0000,0.1000,0.8000,0.0000,0.0000,0.0000,0.7984,0.0000,0.6525,0.0000,0.0000,0.0000,0.4248,0.0000,0.5242
rmd_milktea_velvet_06,rom&nd,milktea_velvet,6,ジャスミンティー,https://cloudflare.lipscosme.com/image/bd4cf0a7c7d9eee1b26d42d9-1659314188.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,347788,https://lipscosme.com/product_patterns/347788,イエベ秋,,19.58,35.54,23.11,,,,,,,,,,"sat=0.84, hue=360°, size=0.63, edge=0.00, spread=0.165, adj=0.03, aspect=0.86, container=False",auto_high,0.1647,0.0312,0.856,False,velvet,0.7065,0.8479,0.0000,0.0000,0.0000,1.0000,0.1000,0.8000,0.0000,0.0000,0.0000,0.8062,0.0000,0.7605,0.0000,0.0000,0.0000,0.4335,0.0000,0.6220
rmd_milktea_velvet_07,rom&nd,milktea_velvet,7,ローズティー,https://cloudflare.lipscosme.com/image/9c4e77c1d18014f518493d1e-1659314203.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,347789,https://lipscosme.com/product_patterns/347789,イエベ秋,,22.67,28.51,16.23,,,,,,,,,,"sat=0.67, hue=2°, size=0.62, edge=0.00, spread=0.163, adj=0.03, aspect=0.86, container=False",auto_high,0.1634,0.0311,0.865,False,velvet,0.5468,0.6561,0.0000,0.0000,0.0000,1.0000,0.1000,0.8000,0.0000,0.0000,0.0040,0.6348,0.0000,0.6832,0.0000,0.0000,0.0000,0.3433,0.0000,0.5892
rmd_milktea_velvet_08,rom&nd,milktea_velvet,8,アールグレイティー,https://cloudflare.lipscosme.com/image/4108667cf39b6b67a11d756c-1659314230.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,347790,https://lipscosme.com/product_patterns/347790,"イエベ秋,ブルベ冬",,17.84,24.71,14.67,,,,,,,,,,"sat=0.70, hue=3°, size=0.64, edge=0.00, spread=0.166, adj=0.03, aspect=0.86, container=False",auto_high,0.1658,0.0335,0.862,False,velvet,0.4789,0.5747,0.0000,0.0000,0.0000,1.0000,0.1000,0.8000,0.0000,0.0000,0.0000,0.5533,0.0000,0.8040,0.0000,0.0000,0.0000,0.2987,0.0000,0.7064
rmd_milktea_velvet_09,rom&nd,milktea_velvet,9,ブラックティー,https://cloudflare.lipscosme.com/image/c8938be043f62371a4cad8d6-1659314249.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,347791,https://lipscosme.com/product_patterns/347791,ブルベ冬,,13.82,24.35,12.46,,,,,,,,,,"sat=0.74, hue=358°, size=0.57, edge=0.00, spread=0.189, adj=0.13, aspect=0.98, container=False",auto_high,0.1892,0.1341,0.985,False,velvet,0.4559,0.5471,0.0000,0.0000,0.0000,1.0000,0.1000,0.8000,0.0000,0.0000,0.0277,0.5349,0.0000,0.9045,0.0000,0.0000,0.0000,0.2905,0.0000,0.8022
rmd_juicy_lasting_01,rom&nd,juicy_lasting,1,ジューシーオー(JUCY OH),https://cloudflare.lipscosme.com/image/5542cb709217887658863dd7-1564987934.png?auto=avif%2Cwebp&fio=1&orient=1&width=1424,166930,https://lipscosme.com/product_patterns/166930,"イエベ春,イエベ秋",,63.44,44.53,48.87,,,,,,,,,,"sat=0.72, hue=17°, size=0.25, edge=0.04, spread=0.150, adj=0.00, aspect=1.15, container=False",auto_low,0.1504,0.0003,1.147,False,tint,1.0000,1.0000,0.7000,0.2000,0.0000,0.0000,0.5000,0.6000,0.0000,1.0000,0.0000,1.0000,0.5860,0.0000,0.0000,0.8204,0.0000,0.9223,0.0000,0.0000
